Reikðmë	Iðversta reikðmë	Apraðas	Ájungtas	Nuo	Iki	[  ]	
6001021	6001021	SÁ ,,Gydomoji gamyba" gamybiniø patalpø pritaikymas ámonës veiklai ir administraciniø patalpø rekonstrukcija (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6001030	6001030	VðÁ Vilniaus greitosios pagalbos universitetinës ligoninës ðilumos punktø projektavimo ir renovacijos darbai (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6001040	6001040	VðÁ Centro poliklinikos Naujamiesèio filialo keleivinio lifto  projektavimo ir  árengimo darbai (Savivaldybës privatizavimo fondo lëðos)				.....	
6001041	6001041	VðÁ Centro poliklinikos „Krûties ir gimdos kaklelio onkologiniø ligø prevencijos, ankstyvos diagnostikos ir kokybiðko gydymo modelis“ (kofinansavimas Norvegijos fondui) (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6001042	6001042	„Slaugos namuose ir paliatyviosios pagalbos elektroninë paslauga“ (VðÁ Centro poliklinika) (Savivaldybës privatizavimo fondas)	*			.....	
6001043	6001043	„Slaugos namuose ir paliatyviosios pagalbos elektroninë paslauga“ (VðÁ Centro poliklinika) (Valstybës biudþetas)	*			.....	
6001044	6001044	„Slaugos namuose ir paliatyviosios pagalbos elektroninë paslauga“ (VðÁ Centro poliklinika) (Europos Sàjungos lëðos)	*			.....	
6001047	6001047	Energijos sànaudø ir asmens paslaugø kaðtø maþinimas renovuojant VðÁ Centro poliklinikos Senamiesèio filialà (Europos Sàjungos lëðos)	*			.....	
6001048	6001048	Energijos sànaudø ir asmens paslaugø kaðtø maþinimas renovuojant VðÁ Centro poliklinikos Senamiesèio filialà (Valstybës biudþetas)	*			.....	
6001049	6001049	Energijos sànaudø ir asmens paslaugø kaðtø maþinimas renovuojant VðÁ Centro poliklinikos Senamiesèio filialà (Skolintos lëðos (Paskolos savivaldybës vardu))	*			.....	
6001050	6001050	VðÁ Naujininkø  poliklinikos keleivinio lifto pakeitimas (Savivaldybës privatizavimo fondo lëðos)				.....	
6001051	6001051	VðÁ Naujininkø poliklinikos patalpø remontas (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6001060	6001060	VðÁ Vilniaus greitosios pagalbos universitetinës ligoninës vaistø saugojimo patalpø remonto darbai (Savivaldybës privatizavimo fondo lëðos)				.....	
6001070	6001070	VðÁ Naujosios Vilnios poliklinikos inþineriniø sistemø renovacija (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6001071	6001071	VðÁ Karoliniðkiø poliklinikos Pilaitës filialo statyba Vilniaus miesto savivaldybei priklausanèiame sklype Karaliauèiaus g., Vilniaus m. bei árangos ásigijimas (Specialiosios tikslinës dotacijos lëðos)	*			.....	
6001072	6001072	Antrinio lygio ambulatoriniø, ambulatorinës reabilitacijos paslaugø plëtra ir infrastruktûros gerinimas VðÁ Karoliniðkiø poliklinikoje (Skolintos lëðos (Paskolos savivaldybës vardu))	*			.....	
6001073	6001073	Energijos efektyvumo didinimas vieðojoje ástaigoje Karoliniðkiø poliklinikoje (Skolintos lëðos)	*			.....	
6001074	6001074	VðÁ Karoliniðkiø poliklinikos Pilaitës filialo statyba Vilniaus miesto savivaldybei priklausanèiame sklype Karaliauèiaus g., Vilniaus m. bei árangos ásigijimas (Valstybës biudþeto lëðos)	*			.....	
6001075	6001075	Energijos efektyvumo didinimas vieðojoje ástaigoje Karoliniðkiø poliklinikoje (Valstybës biudþeto lëðos)	*			.....	
6001076	6001076	Energijos efektyvumo didinimas vieðojoje ástaigoje Karoliniðkiø poliklinikoje (Europos sàjungos lëðos)	*			.....	
6001077	6001077	Antrinio lygio ambulatoriniø, ambulatorinës reabilitacijos paslaugø plëtra ir infrastruktûros gerinimas VðÁ Karoliniðkiø poliklinikoje	*			.....	
6001078	6001078	Antrinio lygio ambulatoriniø, ambulatorinës reabilitacijos paslaugø plëtra ir infrastruktûros gerinimas VðÁ Karoliniðkiø poliklinikoje	*			.....	
6001079	6001079	Vilkpëdës ligoninës teritorijos tvoros atstatymo darbai	*			.....	
6001080	6001080	Energijos efektyvumo ágyvendinimas “VðÁ Karoliniðkiø poliklinikoje“ (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6001081	6001081	Vaikø ambulatorinës reabilitacijos skyriaus renovacija VðÁ Karoliniðkiø poliklinikoje (Savivaldybës privatizavimo fondo lëðos)	*			.....	
6001082	6001082	VðÁ Mykolo Marcinkevièiaus dalies ligoninës pastatø ir inþinieriniø sistemø renovavimas, pagerinant jø energetines charakteristikas	*			.....	
6001083	6001083	VðÁ Mykolo Marcinkevièiaus dalies ligoninës pastatø ir inþineriniø sistemø renovavimas, pagerinant jø energetines charakteristikas	*			.....	
6001084	6001084	VðÁ Mykolo Marcinkevièiaus dalies ligoninës pastatø ir inþinieriniø sistemø renovavimas, pagerinant jø energetines charakteristikas (Savivaldybës privatizavimo fondas)	*			.....	
6001085	6001085	Vieðosios ástaigos Mykolo Marcinkevièiaus ligoninës dalies pastatø ir inþineriniø sistemø renovavimas, pagerinant jø energetines charakteristikas (baigiamieji darbai) (Specialiosios tikslinës dotacijos lëðos)	*			.....	
6001090	6001090	„Mûsø namai“- laikino gyvenimo namø vaikus auginanèioms moterims, neturinèioms gyvenamosios vietos, ásteigimas (rekonstrukcija)	*			.....	
6001091	6001091	„Mûsø namai“- laikino gyvenimo namø vaikus auginanèioms moterims, neturinèioms gyvenamosios vietos, ásteigimas (rekonstrukcija)	*			.....	
6001100	6001100	Savarankiðko gyvenimo namø „Savi   namai“ ir dienos centro psichikos negalià turintiems asmenims ákûrimas (Europos Sàjungos lëðos)	*			....Taip.	
6001101	6001101	Savarankiðko gyvenimo namø „Savi namai“ ir dienos centro psichikos negalià turintiems asmenims ákûrimas (Skolintos lëðos (Paskolos savivaldybës vardu))	*			.....	
6001110	6001110	Grupinio gyvenimo namø vaikams, kriziø tarnybos ir laikino  apgyvendinimo namø motinoms ir vaikams ákûrimas (Europos Sàjungos lëðos)	*			.....	
6001111	6001111	Grupinio gyvenimo namø vaikams, ðeimos paramos centro ir kriziø centro motinoms ir vaikams ákûrimas (Skolintos lëðos (Paskolos savivaldybës vardu))	*			.....	
6001119	6001119	Biudþetinës ástaigos Valakampiø socialiniø paslaugø namø savarankiðko gyvenimo namø ir trumpalaikës globos centro ákûrimas (Skolintos lëðos (Paskolos savivaldybës vardu))	*			.....	
6001120	6001120	Biudþetinës ástaigos Valakampiø socialiniø paslaugø namø savarankiðko gyvenimo namø ir trumpalaikës globos centro ákûrimas (Europos Sàjungos lëðos)	*			....Taip.	
6001121	6001121	Biudþetinës ástaigos pensiono „Vilties namai“  grupiniø gyvenimo namø ákûrimas (PF)	*			.....	
6001122	6001122	Globos namø vaikams ir jaunimui, turintiems negalià, modernizavimas (PF)	*			.....	
6001123	6001123	Globos namø vaikams ir jaunimui, turintiems negalià, modernizavimas (Valstybës biudþetas)	*			.....	
6001124	6001124	Globos namø vaikams ir jaunimui, turintiems negalià, modernizavimas (Europos Sàjungos lëðos)	*			.....	
6001125	6001125	Globos namø vaikams ir jaunimui, turintiems negalià, modernizavimas (skolintos lëðos)	*			.....	
6001200	6001200	Biudþetinës ástaigos pensiono "Vilties namai" grupiniai gyvenimo namai (Valstybës biudþetas)	*			.....	
6001201	6001201	Biudþetinës ástaigos Valakampiø socialiniø paslaugø namø grupiniai gyvenimo namai (Europos Sàjungos lëðos)	*			.....	
6002000	6002000	VðÁ Antakalnio poliklinikos pastatø ir inþineriniø sistemø renovacija	*			.....	
6002001	6002001	VðÁ Antakalnio poliklinikos pastatø ir inþineriniø sistemø renovacija	*			.....	
6002002	6002002	VðÁ Antakalnio poliklinikos pastatø ir inþineriniø sistemø rekonstrukcija II etapas (Valstybës biudþeto lëðos)	*			.....	
6002003	6002003	VðÁ Antakalnio poliklinikos pastatø ir inþineriniø sistemø rekonstrukcija II etapas (Europos Sàjungos lëðos)	*			.....	
6002010	6002010	Vilniaus miesto psichikos sveikatos ûmios psichiatrijos paslaugø modernizavimas	*			.....	
6002011	6002011	Vilniaus miesto psichikos sveikatos ûmios psichiatrijos paslaugø modernizavimas	*			.....	
6002020	6002020	VðÁ Vilniaus greitosios pagalbos universitetinës ligoninës operacinio bloko rekonstravimas	*			.....	
6002021	6002021	VðÁ Vilniaus greitosios pagalbos universitetinës ligoninës operacinio bloko rekonstravimas	*			.....	
6002039	6002039	Ambulatoriniø, palaikomojo gydymo ir slaugos paslaugø plëtra bei stacionariniø paslaugø optimizavimas VðÁ Mykolo Marcinkevièiaus ligoninëje (Skolintos lëðos)	*			.....	
6002040	6002040	Ambulatoriniø, palaikomojo gydymo ir slaugos paslaugø plëtra bei stacionariniø paslaugø optimizavimas VðÁ Mykolo Marcinkevièiaus ligoninëje	*			.....	
6002041	6002041	Ambulatoriniø, palaikomojo gydymo ir slaugos paslaugø plëtra bei stacionariniø paslaugø optimizavimas VðÁ Mykolo Marcinkevièiaus ligoninëje	*			.....	
6002050	6002050	VðÁ Lazdynø poliklinikos infrastruktûros gerinimas  antrinio lygio ambulatorinëms paslaugoms teikti	*			.....	
6002051	6002051	VðÁ Lazdynø poliklinikos infrastruktûros gerinimas  antrinio lygio ambulatorinëms paslaugoms teikti	*			.....	
6002052	6002052	VðÁ Lazdynø poliklinikos infrastruktûros gerinimas  antrinio lygio ambulatorinëms paslaugoms teikti (Savivaldybës biudþeto lëðos)	*			.....	
6002053	6002053	VðÁ Lazdynø poliklinikos infrastruktûros gerinimas antrinio lygio ambulatorinëms paslaugoms teikti	*			.....	
6002054	6002054	VðÁ Lazdynø poliklinikos pastatø iðoriniø atitvarø renovacija (Valstybës biudþetas)	*			.....	
6002055	6002055	VðÁ Lazdynø poliklinikos pastatø iðoriniø atitvarø renovacija (Europos Sàjungos lëðos)	*			.....	
6002060	6002060	Dienos stacionaro árengimas prie psichikos sveikatos centro vieðojoje ástaigoje Ðeðkinës poliklinikoje	*			.....	
6002061	6002061	Dienos stacionaro árengimas prie psichikos sveikatos centro vieðojoje ástaigoje Ðeðkinës poliklinikoje	*			.....	
6002070	6002070	Ambulatoriniø Psichikos Sveikatos Prieþiûros paslaugø plëtra Vilniaus apskrities gyventojams, ákuriant Dienos stacionarà (centrà) VðÁ Centro poliklinikos Vytenio filiale	*			.....	
6002071	6002071	Ambulatoriniø Psichikos Sveikatos Prieþiûros paslaugø plëtra Vilniaus apskrities gyventojams, ákuriant Dienos stacionarà (centrà) VðÁ Centro poliklinikos Vytenio filiale	*			.....	
6002080	6002080	Psichikos Dienos stacionaro ákûrimas VðÁ  Karoliniðkiø poliklinikos Psichikos sveikatos centre	*			.....	
6002081	6002081	Psichikos Dienos stacionaro ákûrimas VðÁ  Karoliniðkiø poliklinikos Psichikos sveikatos centre	*			.....	
6002090	6002090	Ambulatoriniø sveikatos prieþiûros paslaugø plëtros ir jø kokybës uþtikrinimas vieðojoje ástaigoje Ðeðkinës poliklinika	*			.....	
6002091	6002091	Ambulatoriniø sveikatos prieþiûros paslaugø plëtros ir jø kokybës uþtikrinimas vieðojoje ástaigoje Ðeðkinës poliklinika	*			.....	
6002092	6002092	Vieðosios ástaigos Ðeðkinës poliklinikos pastato renovavimas siekiant didinti energijos efektyvumà (Skolintos lëðos (Paskolos savivaldybës vardu))	*			.....	
6002093	6002093	Vieðosios ástaigos Ðeðkinës poliklinikos pastato renovavimas siekiant didinti energijos efektyvumà (Valstybës biudþetas)	*			.....	
6002094	6002094	Vieðosios ástaigos Ðeðkinës poliklinikos pastato renovavimas siekiant didinti energijos efektyvumà (Europos Sàjungos lëðos)	*			.....	
600221B	600221B	Nenaudojama	*			.....	
600222B	600222B	Nenaudojama	*			.....	
600223B	600223B	Nenaudojama	*			.....	
600224B	600224B	Nenaudojama	*			.....	
600225B	600225B	Nenaudojama	*			.....	
600226B	600226B	Nenaudojama	*			.....	
6003000	6003000	VðÁ Naujininkø poliklinikos antrinio lygio paslaugø kokybës gerinimas ir jø infrastruktûros optimizavimas	*			.....	
6003001	6003001	VðÁ Naujininkø poliklinikos antrinio lygio paslaugø kokybës gerinimas ir jø infrastruktûros optimizavimas	*			.....	
6003002	6003002	VðÁ Naujininkø poliklinikos pastato Vilniuje, Dariaus ir Girëno g. 18, stogo renovavimas (Valstybës biudþetas)	*			.....	
6003003	6003003	VðÁ Naujininkø poliklinikos pastato Vilniuje, Dariaus ir Girëno g. 18, stogo renovavimas (Specialiosios tikslinës dotacijos lëðos)	*			.....	
6003010	6003010	Antrinio lygio ambulatoriniø asmens sveikatos prieþiûros paslaugø ir ambulatorinës reabilitacijos paslaugø plëtra, kokybës ir prieinamumo gerinimas VðÁ Antakalnio poliklinikoje	*			.....	
6003011	6003011	Antrinio lygio ambulatoriniø asmens sveikatos prieþiûros paslaugø ir ambulatorinës reabilitacijos paslaugø plëtra, kokybës ir prieinamumo gerinimas VðÁ Antakalnio poliklinikoje	*			.....	
6003020	6003020	Psichikos dienos stacionaro ákûrimas Antakalnio poliklinikos psichikos sveikatos centre	*			.....	
6003021	6003021	Psichikos dienos stacionaro ákûrimas Antakalnio poliklinikos psichikos sveikatos centre	*			.....	
6003030	6003030	Ambulatoriniø diagnostikos ir reabilitacijos paslaugø plëtra VðÁ Centro poliklinikoje	*			.....	
6003031	6003031	Ambulatoriniø diagnostikos ir reabilitacijos paslaugø plëtra VðÁ Centro poliklinikoje	*			.....	
6003032	6003032	VðÁ Centro poliklinikos medicininës diagnostikos árangos (densitometro ir videonistagmometro) ásigijimas (Savivaldybës privatizavimo fondas)	*			.....	
6003040	6003040	VðÁ Naujosios Vilnios poliklinikos ambulatoriniø antrinio lygio paslaugø infrastruktûros gerinimas	*			.....	
6003041	6003041	VðÁ Naujosios Vilnios poliklinikos ambulatoriniø antrinio lygio paslaugø infrastruktûros gerinimas	*			.....	
6003042	6003042	VðÁ Naujosios Vilnios poliklinikos keleiviniø liftø projektavimas ir árengimas (Savivaldybës privatizavimo fondas)	*			.....	
6003050	6003050	Dienos chirurgijos paslaugø kokybës gerinimas VðÁ Vilniaus greitosios pagalbos universitetinëje ligoninëje	*			.....	
6003051	6003051	Dienos chirurgijos paslaugø kokybës gerinimas VðÁ Vilniaus greitosios pagalbos universitetinëje ligoninëje	*			.....	
6003060	6003060	Kriziø intervencijos centro ásteigimas Vilniaus miesto Psichikos sveikatos centre	*			.....	
6003061	6003061	Kriziø intervencijos centro ásteigimas Vilniaus miesto Psichikos sveikatos centre	*			.....	
6003062	6003062	Vilniaus miesto psichikos sveikatos centro Poûmës psichiatrijos ir Dienos stacionaro korpusø (5 ir 6 korpusø) iðoriniø atitvarø remontas ir rekonstravimas, pastatø energetikos sistemø modernizavimas  (ES lëðos)	*			.....	
6003063	6003063	Vilniaus miesto psichikos sveikatos centro Poûmës psichiatrijos ir Dienos stacionaro korpusø (5 ir 6 korpusø) iðoriniø atitvarø remontas ir rekonstravimas, pastatø energetikos sistemø modernizavimas  (Valstybës biudþeto lëðos)	*			.....	
6003064	6003064	Vilniaus miesto psichikos sveikatos centro Poûmës psichiatrijos ir Dienos stacionaro korpusø (5 ir 6 korpusø) iðoriniø atitvarø remontas ir rekonstravimas, pastatø energetikos sistemø modernizavimas (Savivaldybës privatizavimo fondas)	*			.....	
6003065	6003065	Vilniaus miesto psichikos sveikatos centro Poûmës psichiatrijos ir Dienos stacionaro korpusø (5 ir 6 korpusø) iðoriniø atitvarø remontas ir rekonstravimas, pastatø energetikos sistemø modernizavimas (Savivaldybës biudþeto lëðos)	*			.....	
6003066	6003066	Vilniaus miesto psichikos sveikatos centro Poûmës psichiatrijos ir Dienos stacionaro korpusø (5 ir 6 korpusø) iðoriniø atitvarø remontas ir rekonstravimas, pastatø energetikos sistemø modernizavimas (Specialiosios tikslinës dotacijos lëðos)	*			.....	
6003070	6003070	Energijos sànaudø ir asmens sveikatos paslaugø kaðtø maþinimas renovuojant VðÁ Centro poliklinikos Vytenio ir Naujamiesèio filialus	*			.....	
6003071	6003071	Energijos sànaudø ir asmens sveikatos paslaugø kaðtø maþinimas renovuojant VðÁ Centro poliklinikos Vytenio ir Naujamiesèio filialus	*			.....	
6003072	6003072	Energijos sànaudø ir asmens sveikatos paslaugø kaðtø maþinimas renovuojant VðÁ Centro poliklinikos Vytenio ir Naujamiesèio filialus, II etapas (Valstybës biudþetas)	*			.....	
6003073	6003073	Energijos sànaudø ir asmens sveikatos paslaugø kaðtø maþinimas renovuojant VðÁ Centro poliklinikos Vytenio ir Naujamiesèio filialus, II etapas (Europos Sàjungos lëðos)	*			.....	
6003080	6003080	VðÁ Lazdynø poliklinikos pastato ir jo prieigø pritaikymas neágaliems asmenims	*			.....	
6003088	6003088	VðÁ Ðv. Roko ligoninës patalpø rekonstrukcija bei medicininës ir slaugos árangos ásigijimas, siekiant pagerinti slaugos ir palaikomojo gydymo bei paliatyviosios pagalbos paslaugø kokybæ (Savivaldybës biudþeto lëðos)	*			.....	
6003089	6003089	VðÁ Ðv. Roko ligoninës patalpø rekonstrukcija bei medicininës ir slaugos árangos ásigijimas, siekiant pagerinti slaugos ir palaikomojo gydymo bei paliatyviosios pagalbos paslaugø kokybæ (skolintos lëðos)	*			.....	
6003090	6003090	VðÁ Vilniaus universitetinës slaugos ir ilgalaikio gydymo ligoninës patalpø rekonstrukcija bei medicininës ir slaugos árangos ásigijimas, siekiant pagerinti slaugos ir palaikomojo gydymo (ES lëðos)	*			.....	
6003091	6003091	VðÁ Vilniaus universitetinës slaugos ir ilgalaikio gydymo ligoninës patalpø rekonstrukcija bei medicininës ir slaugos árangos ásigijimas, siekiant pagerinti slaugos ir palaikomojo gydymo (Valstybës biudþeto lëðos)	*			.....	
6003092	6003092	VðÁ Vilniaus universitetinës slaugos ir ilgalaikio gydymo ligoninës rentgeno aparato ásigijimas (Savivaldybës biudþeto lëðos)	*			.....	
6003093	6003093	VðÁ Vilniaus universitetinës slaugos ir ilgalaikio gydymo ligoninës pastatø iðoriniø atitvarø rekonstrukcija (Valstybës biudþetas)	*			.....	
6003094	6003094	VðÁ Vilniaus universitetinës slaugos ir ilgalaikio gydymo ligoninës pastatø iðoriniø atitvarø rekonstrukcija (Europos Sàjungos lëðos)	*			.....	
